"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"IC1_N253_H(5)N(4)S(1)F(1)",32850482.7,28353439.4,23280789.69,38208516.49,16503482.31,16336001.63,650049.1552,12803075.57,21414701.1,44786662.2,12995305.32,19688332.62,38046208.25,27570637.7,6430636.181,24016017.84,26819231.74,21031108.16,44551786.41,15813367.93,16659925.64,9204168.482,3093999.866,32621307.98,10200124.13,16544338.47,31759399.03,24859807.2,19275393.08,19879228.57,28917157.47,31791116.3,18090420.55,17313190.79
"IC1_N253_H(5)N(4)S(1)F(2)",15962849.13,29145449.51,35857975.62,30379420.75,64239610.92,33044602.05,45640400.83,28511520.57,55508276.82,56888300.29,57536665.02,53205155.14,31331947.7,24906066.78,30194568.04,69379398.03,31405742.01,43038322.88,36666276.3,16938774.22,48217706.38,38979954.43,43086652.73,32335890.43,21848106.15,65971851.87,32264059.95,32008223.69,21671110.59,20404326.04,17164398.64,28356631.07,34023955.24,38648273.39
"IC1_N253_H(5)N(4)S(1)F(3)",23996133.7,24262222.37,89500174.1,85776683.08,65228975.09,16753804.84,36317407.24,29863291.23,22612951.42,23259666.77,46825684.53,16182226.41,55208720.31,15232623.74,23968168.14,15914790.6,53983808.64,56625043.77,13046784.94,33464613.09,35801551.84,9823400.7,56155086.49,65738056.1,17969949.09,37710424.96,61724184.25,23346271.34,55971600.92,35758650.69,27957613.77,69052151.79,48460075.43,18396402.22
"IC1_N253_H(5)N(4)S(1)F(4)",822615.2427,324803.9701,1706094.855,896843.4373,121432.2214,630161.372,894606.3864,495291.9568,362015.2973,184566.0806,1470971.08,1119933.937,160409.0303,217006.3704,548236.7753,406705.1662,1592051.242,2270302.971,446350.9911,789350.2678,294879.7151,442801.5525,373806.8197,364720.4986,268531.5661,190400.1819,912113.557,477248.6319,622482.2486,413108.6278,227092.9863,280660.4526,375389.8764,262627.6974
"IC1_N253_H(5)N(4)S(2)",24765582.17,42700058.2,28896004.35,29240383.19,57352758.21,31125936.64,22354540.02,15050547.88,28929323.31,41864170.08,32262680.41,64830523.12,17205492.92,14557590.26,46147334.41,102163418.5,68426368.77,30848803.95,33778380.81,14173778.41,19761225.17,48518491.97,59384116.5,36018063.36,29257699.14,63487149.09,30766885.02,40195690.31,28929016.55,16776712.4,9022670.605,39894683.08,18443395.8,16289701.91
"IC1_N253_H(5)N(4)S(2)F(1)",30526589.49,23413353.32,64902109.38,72922312.13,90994351.78,18844806.77,27184184.47,22738097.11,28569442.13,35937193.87,38066408.67,20664973.24,60875661.77,17531742.88,30687525.25,22712445.81,84882958.16,67285749.68,22841344.12,36340855.28,52349649.71,13699994.7,30055930.31,66235428.57,34213072.67,62953958.48,39688800.29,30039813.48,68493280.17,29204797.93,39650762.8,139200925.1,44644325.76,26734204.72
"IC1_N253_H(5)N(4)S(2)F(2)",252728.6781,893300.972,2592069.663,3728516.855,554200.0242,1653248.034,854701.7887,653816.9016,775045.644,274308.4581,867592.1445,322817.9463,471131.1977,190676.6056,163892.6312,1232025.662,2017943.744,2873896.019,290084.2726,1725170.277,329155.7477,822850.3065,526360.8744,1245966.148,918704.9897,641413.2776,2736160.666,201393.0424,1330044.566,844570.6946,610895.1776,248399.3347,189137.0182,195703.2762
"IC1_N253_H(5)N(5)F(5)",485413.5885,448729.016,574315.3238,1417497.035,862463.5947,388575612.8,198253.1174,1148641.968,2739838.408,328353.5398,1078802.364,1102699.686,9590828.375,667649.6205,603662.3489,641897.8546,5389241.539,541459.0558,737780.3048,845916.9978,492163.2247,726224.0954,249230.3783,748735.7721,628716.8584,208148.1935,1286042.328,271514474.3,953322.2365,952295.9211,1251974.236,659548.8375,755034.5789,876749.1711
"IC1_N253_H(5)N(5)S(1)F(3)",603268.3851,353033.4692,1384599.268,1598220.563,1194801.564,893073691.8,534839.075,348631231.9,4313640.814,762948.9168,1514386.825,10714070.22,11955205.27,1867492.843,664302.966,819094.7095,1390933.67,271941366.5,6059106.062,183255565.2,602251.7509,1741037.974,392373.2077,6364324.269,310378.8661,2922262.49,510235.6626,220957946.8,740326.2873,853443.2012,888736519.1,1096049.185,809574320.5,2618340.101
"IC1_N253_H(5)N(5)S(2)F(1)",2636134.035,550089.1605,2355956.838,1858406.184,1500119.35,4520734.56,780866.4152,1262355.873,3706676.131,465683.2524,1424827.146,18285784.65,1588524.165,275878.254,398169.469,556906.6445,3229043.636,467860.8399,8342838.388,1545877.576,1454014.991,1609425.75,527485.8499,739465.1016,476317.4612,281732.0401,287177.9774,18886960.65,1448392.586,570417.9474,23499204.74,1426737.47,751526635.6,529578.8791
"IC1_N253_H(5)N(5)S(3)F(2)",1524053.886,3530209.354,566741.8694,168281.5589,1801167.039,362548.7598,1443524.804,2747433.475,1627964.709,3233930.118,1922616.49,1259598.751,1576056.232,3607635.621,820194.0743,1257583.395,663784.6164,551561.2011,727761.1079,1055127.981,2322137.263,1549096.933,1036562.937,588271.7345,1993745.06,2776897.83,1009362.877,3726738.164,1901901.359,2876461.083,1616657.177,2615759.941,1926183.197,1626479.004
"IC1_N253_H(6)N(4)S(1)F(2)",483761.154,314325.1248,901055.4315,852663.5016,1161186.7,293282.2474,332385.2368,481479.5917,2882598.722,414831.8634,1402956.209,987252.6284,1016977.843,686585.8763,636317.6477,360894.5614,655263.456,786951.3652,547944.6494,376645.9294,933529.1546,554670.2755,578797.8891,2207225.422,798104.4509,838591.101,623249.6044,441304.5559,760495.2223,532874.7655,525972.573,2306422.763,651914.1135,1194299.458
"IC1_N253_H(6)N(4)S(2)",303161.0158,204638.4703,1818090.646,605956.5783,543372.4471,209258.9166,1083037.863,710891.4069,1469511.72,562493.8133,959249.9756,1135595.816,272278.5124,175122.831,211851.1787,1243221.723,1454821.328,562990.2997,452088.1791,317705.6014,176200.1862,380034.6465,837366.6181,780044.229,599299.2619,646137.2983,612752.8562,195085.1788,388161.0926,338925.6462,238433.0415,1038916.68,511110.6159,883864.6395
"IC1_N253_H(6)N(5)F(6)",5181534.387,10535172.06,6794784.88,11977481.38,9228662.256,5282295.609,10110590.89,12699741.88,10485213.46,12645288.88,19831440.82,11842904.47,12592755.71,15707836.21,11564720.72,14318356.69,6670469.275,5560033.366,16529634.55,5645290.898,12365446.64,15232875.15,9569452.724,10729829.58,9472125.58,11458240.37,5305085.826,15925348.19,10772544.59,11404586.35,11749483.6,18605280.22,11526279.44,15737612.61
"IC1_N253_H(6)N(5)S(1)",807594.8313,289821.3213,1444995.469,1855821.098,671462.5363,1986319.42,1257692.594,182740.6792,114813.8886,283120.6623,861273.47,820190.9383,1031749.99,667048.3763,53615.94923,513448.7823,276389.481,195952.4253,189185.7319,1242293.932,780567.1184,1194943.426,345564.9435,2366538.848,866082.3012,68261.34984,293220.8858,1443139.773,749495.1804,768316.3235,1541051.319,925289.6509,1104597.206,849190.2999
"IC1_N253_H(6)N(5)S(1)F(2)",8222994.777,7674895.434,4308505.434,9959882.644,6481370.617,2808600.991,10851386.63,6446053.615,6863823.892,17472944.16,16579398.25,9427096.843,7870933.021,9048502.436,13355923.87,13091302.26,5803246.385,2014495.845,18627979.97,5697164.808,14964232.57,18955754.09,10943169.1,9191011.78,8036321.942,14026472.68,7588589.207,17793305.77,14004221.85,15636493.06,12367388.58,25414987.55,20670930.13,36296374.21
"IC1_N253_H(6)N(5)S(1)F(3)",2488798.1,3929316.167,6121072.403,5325221.742,2401625.227,2440133.582,4907854.756,2757773.532,1885174.201,4534924.208,5750509.909,2246815.237,3277479.289,6185411.961,5780187.712,2043097.898,5138611.123,3416782.212,4369242.466,5168501.904,4007805.763,6529754.569,4776945.654,4560082.298,6544005.129,2510763.532,7880273.762,6214292.6,7943765.976,6372903.343,6184598.157,6972172.6,6944890.159,5410753.806
"IC1_N253_H(6)N(5)S(1)F(4)",245775.0631,24433586.21,974643.0091,1137481.987,8444263.673,582742.719,1000451.963,606017.4841,309397.1618,469755.4715,38733247.88,1730523.244,6945347.56,678641.7645,697272.6633,221687.6995,1418639.358,1464806.194,504467.5342,1096536.546,1496258.501,548806.4344,504670.5964,675098.3287,961208.3946,441738.6603,1968794.413,517065.9543,1209187.725,1178265.232,312812.059,413178.473,727231.65,711243.8646
"IC1_N253_H(6)N(5)S(2)",4212925.351,4692027.995,1921115.766,4045251.758,3729238.028,2430876.074,7525148.085,5713385.411,4406476.068,10533497.22,12889582.24,4570606.86,4221441.71,11793309.11,5058111.626,6886441.198,3982710.097,703271.325,4756148.036,1752427.589,12210977.32,10487721.31,9906346.262,5287198.109,9457256.861,8216157.632,4735281.117,8514872.108,9127300.143,7619115.022,11680255.83,21331561.82,12780541.8,20444391.29
"IC1_N253_H(6)N(5)S(2)F(1)",4463377.754,6579711.822,5699134.175,10279525.84,4902200.992,3541550.642,6407671.859,5034995.374,3426032.574,8807091.894,6614039.268,1638128.425,4250258.642,11307536.56,11659823.64,2008636.452,2344797.17,4815779.386,6800005.971,7756419.067,9867755.784,12208983.7,5367380.41,3167418.794,16275479.2,4613495.506,7688992.154,10484742.67,8966136.898,9346978.779,3934972.115,14350030.48,9093542.376,12335802.02
"IC1_N253_H(6)N(5)S(2)F(2)",82575255.57,77673601.47,51060184.48,51263515.26,45405171.76,27513354.27,63945997.51,61917104.11,49692735.15,97772541,92116696.68,56928904.56,53057925.94,93540719.07,47684990.47,67551814.06,36664300.97,29395430.3,83875389.24,29301327.77,41993242.83,75977142.19,67745116.94,48492752.88,38413837.47,48416647.77,41330154.86,105280263,58217966.11,58142913.63,88887573.09,92874663.92,62023302.03,111736100.9
"IC1_N253_H(6)N(5)S(2)F(3)",14063163,11163621.14,15367860.48,7875963.119,4170756.751,4142552.625,12419320.84,5470791.497,3773745.417,11715201.07,3762105.312,2664916.737,3254682.146,11042278.31,18735920.11,2515639.388,15677074.03,16265465.29,6119032.404,7172234.288,3469469.232,6836044.243,5992613.028,10014537.31,1103598.577,4010496.634,27377037,17103722.37,9402833.936,13045131.69,13077837.99,2531573.804,13113047.33,14696428.79
"IC1_N253_H(6)N(5)S(2)F(4)",906798.7166,1806593.894,8124951.753,3799622.949,406409.3062,1366701.459,3454207.23,1168478.845,653013.6614,1673631.288,585995.8336,1441628.072,1459574.441,1678388.068,2521910.131,408275.8516,7423057.803,12794254.79,2831365.042,5045459.832,868744.6435,1765960.294,793771.0764,2788412.376,1502822.772,296345.4497,9354117.54,2376987.915,2490155.526,4127547.33,205970.8355,112913.6337,2446190.144,1162040.5
"IC1_N253_H(6)N(5)S(3)",63171727.54,50652678.46,33936243.21,38941336.29,48124264.11,17533658.01,49486709.17,34047206.03,33031468.53,68970026.99,50303286.45,49588994.44,42349267.16,62090517.27,87465494.27,49394587.46,24449028.02,28092292.3,51163317.21,18558380.95,44557087,54324345.53,50258809.95,45893698.64,20691310.25,39991831.73,29161966.61,76681914.59,38712675.28,38188981.86,76770478.07,60090075.3,52212490.09,82888177.14
"IC1_N253_H(6)N(5)S(3)F(1)",23326362.22,24920032.91,50066303.59,29137508.18,11235047.96,13187996.44,38864993.83,16524318.42,12172989.43,29168159.18,22682427.29,8147262.987,18668018.56,22406766.8,51017156.88,9516666.71,39471720.26,44252823.08,34083533.56,34220548.88,17764220.93,29487462.38,16325565.06,23818315.43,17454131.95,10485857.72,51867464.82,34752482.38,36616989.18,36783045.88,24913032.73,17153712.61,29547102.42,26633987.11
"IC1_N253_H(6)N(5)S(3)F(2)",840202.7901,3924927.494,8550907.996,3376483.816,1419911.84,3433029.961,3046694.504,3305864.371,604177.4847,1626370.663,1258171.851,108816.0174,1719451.366,2345078.23,5173159.182,571287.3653,8082216.746,19089755.25,2867262.134,5021386.581,1637382.572,1892576.169,2221445.484,4219885.345,1375932.738,1366302.906,15330265.05,2183710.542,2578868.754,6424116.421,290195.3206,112913.6337,2396975.505,1877443.097
"IC1_N253_H(7)N(5)F(4)",262486.5508,405137.3347,421937.7423,1026081.593,822878.3752,611772.7333,116147.6036,106100.7431,306323.9575,281705.5599,279707.3338,808602.6027,153266.702,107117.2167,246359.4883,583955.1093,460656.5272,625335.6836,666119.7787,576908.9635,211151.5037,332033.7825,177461.4768,116465.9946,419490.4614,116112.0993,506492.7924,276312.8115,380233.1637,427266.1776,400341.6799,475588.2461,507881.1126,303631.4952
"IC1_N253_H(7)N(5)S(2)F(2)",1254975.91,1908702.227,1405536.206,1366978.477,1408126.939,669794.7956,2758456.376,1989255.159,705672.7267,1920404.307,1258171.851,662077.9115,1634814.352,833710.5765,2049959.372,3249088.918,2970484.386,1181764.084,1410280.402,1772420.89,2380645.663,2405623.943,1153169.549,1890838.761,2702384.034,1496510.651,2494713.536,1948641.788,2341938.876,2233033.954,1390293.194,3905596.573,2629663.678,1827099.404
"IC1_N253_H(7)N(5)S(3)",298825.2586,675777.9865,938681.0057,939442.7459,474027.9007,197371.4732,905892.0512,589629.0991,363366.3518,567086.7895,652711.2815,436524.4724,395160.0156,543675.5759,692592.3016,546604.5884,620151.1278,762790.3906,983087.9861,993883.2642,692198.1127,826450.8348,513950.1013,554257.0439,610564.5051,508699.6901,751608.8725,490371.1823,707363.265,632113.5367,607687.2491,892354.516,674386.1129,686326.5568
"IC1_N253_H(7)N(6)S(1)F(3)",127779.0847,501785.1303,1010048.43,1237879.605,206127.0814,119802.4466,1535870.855,137283.7862,1100375.944,324282.8571,1658987.657,1627122.766,52842.61706,369653.5756,206340.2932,517231.1114,363466.2291,222588.1792,148278.8662,83703.89555,443556.3058,264862.9628,289591.5686,125044.7189,1019406.136,666160.0924,664344.5473,390391.7979,860750.4017,608185.8371,1249016.152,781141.6382,474214.2288,435066.7436
"IC1_N253_H(7)N(6)S(1)F(4)",730901.1893,438367.8723,415779.3084,1679583.982,513083.1342,865045.7168,1117711.926,732112.2927,1432449.5,619971.9414,6296400.344,1977301.089,2210042.362,799102.7547,794447.9362,1923283.068,709675.6648,1116101.759,1921349.371,636521.6354,1726402.365,2025401.256,2305985.269,1247147.288,712043.099,958947.1246,473216.8651,1665206.468,1230264.444,682899.8162,934295.1183,1714187.856,1615573.183,569691.5061
"IC1_N253_H(7)N(6)S(1)F(5)",804195.0613,697055.3187,1456533.348,709110.6894,573434.2309,95375.39624,1569213.542,412239.7238,321931.633,725735.9186,771353.4096,463502.9205,335124.3467,626445.9538,836336.4465,356222.6048,682697.3239,522854.3308,609737.3575,568237.1748,876566.2792,676962.752,963161.7988,498312.2991,532643.7591,508699.6901,1152116.355,691163.1715,761881.7674,691656.2971,1058583.415,651232.1278,800642.6963,985307.4107
"IC1_N253_H(7)N(6)S(2)",389619.4393,127982.0493,155158.759,131158.5672,189373.7757,726686.4619,213427.6423,110802.142,280496.6337,250980.6816,751513.7116,532746.9935,130779.3872,53827.47338,615803.7171,173517.3826,179401.0859,727242.3376,90089.75388,351440.3394,899815.0399,456944.1203,306161.4619,394028.0297,221555.1993,420908.1797,216769.3831,293944.8847,129468.1978,161704.6213,280090.5558,552609.8276,577723.1188,249595.8761
"IC1_N253_H(7)N(6)S(2)F(2)",690379.6369,348474.8816,319259.9686,455445.3196,232179.0022,65634.63427,543190.2706,3872266.113,219976.6284,442368.3102,859382.3664,439697.8617,280735.9877,600432.0998,859063.8869,515678.0403,1150858.691,59189.35715,398435.3768,89535.79354,945257.2418,657074.3661,926773.0007,579323.9312,4497744.1,401736.4656,533083.9514,1044713.518,790239.7366,362539.4585,1594832.075,299424.4262,954110.5483,972279.6386
"IC1_N253_H(7)N(6)S(2)F(3)",403049.0927,932423.0358,2333702.113,2009149.984,399498.0209,955902.0287,2594727.553,690274.4993,412850.8717,991442.0329,2222163.928,803080.9726,780785.5033,760032.0911,1614678.297,362987.1514,1240610.809,949455.5345,1242052.512,349151.6559,1033330.577,1230687.604,1380564.082,632931.4767,954229.4474,199623.8229,1467669.475,1563678.707,1674158.584,923497.1283,1787086.937,1356896.755,1250738.641,1110977.837
"IC1_N253_H(7)N(6)S(2)F(4)",3743984.094,599368.5684,2645209.793,2762682.343,3765052.309,1049553.779,6570468.972,9967865.593,4958793.593,8192001.785,10194681.76,2040885.235,876431.8266,17675200.18,10805303.44,845779.2174,2054507.739,3438041.307,2766074.556,121888.8419,15544003.75,14833597.68,7910413.127,5117234.816,6874983.059,10786862.73,2108137.402,1804551.882,4443056.272,508170.1237,1161444.198,641005.0856,6621326.677,3164963.252
"IC1_N253_H(7)N(6)S(3)",909517.1048,843565.481,868600.1723,1415257.01,285778.8586,403024.1882,2163743.332,260571.8889,423845.5637,1552973.852,4222975.574,1382247.582,500393.8815,835247.6574,1099820.072,960602.3413,428219.1769,1050064.364,1252133.046,636521.6354,1358146.534,720387.1341,2025101.596,636540.8443,751733.6592,274345.9455,1071191.873,1137055.863,766888.5856,780132.188,2469654.069,1235392.027,1504563.766,1225890.406
"IC1_N253_H(7)N(6)S(3)F(1)",443264.4086,593380.8474,1882015.713,1845150.158,331880.5618,330752.9064,2418111.659,244502.8955,245652.9358,908548.1397,2792207.769,345290.2732,421927.9305,343825.8859,1487798.339,343598.132,770301.3752,1442120.21,678663.3605,289924.8514,835466.2896,547191.9579,396474.2406,200409.5916,773894.118,392027.6362,202125.3976,1250782.038,1286465.159,714559.9976,1012902.414,1327416.811,1032395.941,691102.1122
"IC1_N253_H(7)N(6)S(3)F(2)",5558033.791,984532.2209,3684969.371,4032154.577,3388245.521,1150528.552,20307976.69,14478561.57,5121296.61,2251411.969,16538302.52,2277745.797,1720961.301,1514469.778,10292374.52,1639443.324,512229.2381,7730178.024,1024372.336,202441.8678,29963906.87,15523337.27,15544275.86,787894.9334,7296333.352,10102577.08,824166.9616,1825393.651,5865040.82,4135252.612,2635021.961,2132517.384,10822431.7,3508967.566
"IC1_N253_H(7)N(6)S(3)F(3)",695261.2439,501270.0517,3055792.145,3173652.315,475156.3944,1419757.97,3484916.638,812336.8437,434701.6524,2291449.587,707055.262,436524.4724,873558.9456,249324.3522,415684.3797,688642.2598,1754313.848,2250941.63,873634.592,616817.7125,107746.5537,721119.2078,1167399.728,268932.0654,656615.5143,315046.0316,1703343.964,583218.9846,1145681.987,475661.9366,584337.0967,2310687.846,1018430.445,407366.4953
"IC1_N253_H(7)N(6)S(4)",1528891.436,989197.1237,2279370.089,3303655.486,995424.8968,902129.1657,2432268.463,658807.5444,682526.9643,1862682.966,9774396.756,2574396.282,1565246.126,675423.5948,367682.6454,1448020.854,695258.8566,1876249.399,1125180.665,106812.1414,939369.8399,423927.3999,1536521.025,109180.4257,669499.8275,438894.7788,645593.9784,1268463.302,160595.9301,443356.4886,2100650.259,2372248.56,1903402.244,1294077.457
"IC1_N253_H(7)N(6)S(4)F(1)",519785.7502,616213.3631,2868729.99,3014560.541,181482.7789,365742.2632,2748151.036,606679.9568,297422.3376,911129.1338,671980.0748,262363.2509,360562.8251,20170.31534,158251.7389,75008.6202,1587963.417,1898865.053,965787.5114,221529.8994,466666.4718,570030.6227,884821.8738,45183.15873,355582.0748,271324.4615,1061908.285,840365.4029,778474.9641,300678.1124,738534.0323,1355110.77,578366.4863,128341.9549
"IC1_N253_H(7)N(6)S(4)F(2)",152145.9324,3724211.971,925401.9366,546991.1431,366356.9734,81278.63182,393820.0902,401983.4271,435776.271,76294.40542,1588510.825,4123188.325,107390.4974,363381.5065,238271.3014,540337.57,204362.6729,653288.9738,92865.61396,170448.7956,606610.0683,141277.7852,410898.2216,374876.0799,35000.78233,923268.5896,188420.0817,355247.7075,252252.9484,199642.0491,3816895.366,592488.8453,154277.6047,423644.1696
"IC1_N253_H(8)N(6)",658274.4365,319534.2064,434528.715,334113.2906,423819.0427,389955.7945,682099.2311,308497.0405,214184.0091,629092.3013,166229.05,300364.7024,227064.8728,372476.9252,188366.8342,482647.6742,1287761.146,634213.8504,473490.9433,619047.6272,149284.9336,424511.4495,208733.3216,399879.2526,512130.9192,328898.0316,427332.9767,454970.9723,305708.6864,460806.5551,692119.0506,500701.0411,359234.2266,299010.81
"IC1_N253_H(8)N(7)S(1)F(1)",492116.2733,723784.0305,2817196.796,1072830.841,373106.1107,431495.417,1146449.765,205711.9194,261928.9258,564735.7022,969779.3032,1427651.471,171080.6076,707673.374,1617401.895,238594.2409,3012655.931,4519156.629,506716.4163,1033825.385,252953.7449,505693.8573,343830.9093,1143593.593,97462.99524,183189.5986,4333402.224,936002.1355,805540.8776,1329650.079,15496.47045,329394.4322,933534.1439,527698.0071
"IC1_N352_H(5)N(4)F(2)",289472.279,242637.1342,722787.3478,388218.7953,638699.3899,140452.323,985608.6425,1196180.384,818505.4241,1246777.071,2156941.214,437064.834,645802.0194,949100.5634,1278780.928,1108738.703,358984.0481,851172.2345,905696.5014,209147.6507,922540.2221,1247686.517,1960073.828,1066931.82,885683.4307,1448734.561,923882.3265,1266389.923,646780.7983,629581.175,674870.6687,919122.3343,784552.3349,401663.3255
"IC1_N352_H(5)N(4)S(1)",277837.639,124234.7365,817898.1425,544629.6703,627987.8055,118196.0757,691797.3699,757755.7694,740593.9374,1305773.24,1570596.251,1233183.08,821098.9489,805571.8111,954157.8228,1712949.172,272632.9543,952467.2865,2402128.15,282310.1822,880865.3338,1451195.571,1880088.066,1169282.88,996700.5251,1609565.757,942006.8168,1140873.773,783226.4839,621855.2409,126381.7726,392766.2352,647262.7142,814471.7984
"IC1_N352_H(5)N(4)S(1)F(2)",60875.61628,41234.84768,657615.0055,402092.0909,723137.8137,92798.26689,707400.2308,251115.3558,485315.2078,650369.5266,1642173.795,859926.2278,385923.9518,589813.8453,531418.4666,1342786.413,102737.9317,221424.3731,256444.5737,66502.11956,292357.5275,272011.2341,1833212.044,1524527.494,173889.9758,550080.4428,335497.3903,1312277.481,200954.5543,86897.30686,63423.50388,379562.2973,84948.6509,152410.29
"IC1_N352_H(5)N(4)S(1)F(3)",721371.4536,1169997.73,4542006.602,2813817.479,2611473.842,1692818.404,2686810.431,1108711.638,857230.7528,2285993.593,6685794.063,1985457.74,1007237.682,2243961.024,3137159.96,1905172.033,1139599.905,2730505.45,2278337.17,563785.4244,2549642.692,2251980.538,2696769.526,1298841.094,2175195.403,5947386.082,2318026.786,4850667.814,2621603.508,627037.7142,1164607.015,1551570.915,1297328.32,1101578.153
"IC1_N352_H(5)N(4)S(2)_1",4201883.271,1166018.012,16993380.45,6819950.124,16413972.89,1991803.873,53749451.07,15441681.91,14654268.08,25075374.72,47800213.45,9671363.169,12300935.01,25719985.26,44863597.37,12186803.21,10036685.99,27311995.33,11693508.05,2219193.783,16877571.16,28230791.22,69446499.76,22647967.14,13953482.58,18356728.68,25529488.34,25376163.06,9289850.641,8469925.849,1741956.382,5478204.899,8562297.771,5154816.834
"IC1_N352_H(5)N(4)S(2)_2",34755.43084,45655.16158,519238.1942,353159.397,677343.3818,105563.5325,739387.055,241701.5637,518912.5866,614600.5246,368358.0623,755354.8358,404060.6212,596947.7632,392516.6436,1362942.434,9474.147959,84359.59721,240927.5829,44554.41152,302680.1239,198310.4434,1866637.641,1284855.091,155998.2463,548905.4264,203597.8965,1120717.223,201340.3803,90671.58198,63423.50388,393763.0348,76846.32976,145843.2647
"IC1_N352_H(5)N(4)S(2)F(1)",650714.2458,1211011.429,5107409.994,2751239.821,2902951.603,1712182.743,2800716.949,1145848.875,783978.2285,2243576.163,7965649.65,1957764.866,941165.8894,2040596.362,3255369.396,1973651.024,1098766.574,2838090.922,2238440.528,373820.3551,2441078.113,2330900.179,2905039.754,1156323.997,1992048.497,6445064.32,2323733.864,5293283.822,2598299.344,462029.4306,1205208.753,1620823.111,1239446.073,903815.7848
"IC1_N352_H(6)N(5)F(3)",2440455.727,2149743.673,1027712.867,2591729.044,2731233.947,2016119.946,4372031.824,2654857.772,3727144.261,2817977.678,12481203.92,4451222.547,2910378.662,2833954.038,1884157.071,4044725.902,1572602.92,470612.6273,2404046.626,1455261.647,4125464.341,2346281.385,5535592.631,3069171.102,2503068.49,4343373.461,2378513.903,2457101.449,3042222.107,3067393.918,5486936.292,6552138.944,5486891.834,5025866.349
"IC1_N352_H(6)N(5)S(1)F(1)",2395049.241,2017704.164,1014361.463,2619507.267,2505181.654,2176268.657,4416283.917,2662727.778,3710503.819,2653974.66,12008863.46,4451222.547,2922454.288,2661556.715,1335675.358,4014727.921,1580831.282,621811.0817,2289187.775,1414952.478,4174580.189,2364372.321,5341423.663,3038719.653,2456819.424,4482356.099,2364102.843,2522092.568,2883039.047,3034313.513,5494325.86,6412219.429,5452354.953,4827530.181
"IC1_N352_H(6)N(5)S(1)F(2)",1090359.599,785993.3324,628087.1086,330917.88,649266.3953,114847.1932,645589.3986,388354.3679,304033.8695,1170530.381,2747178.936,131971.7422,413098.0472,701123.8748,1306649.42,348453.2704,410653.4165,176224.7553,499179.2351,970907.9232,2562751.844,904666.9219,964910.278,541737.8727,615872.0033,1257080.664,426303.8147,657384.7895,921231.7746,928692.3005,764681.9976,2541548.244,551588.2129,978751.0646
"IC1_N352_H(6)N(5)S(1)F(3)",1898747.224,2781328.469,1264302.706,513572.938,1997087.357,961801.5353,559894.5602,931676.9528,730428.4002,1256424.653,3592996.659,1025529.362,650785.5314,1836269.585,2147947.114,1865239.299,676092.9756,662638.8713,1367274.256,2490679.003,4420059.556,1612093.628,2167311.381,897952.833,2966291.713,2032658.203,1237927.941,1355835.503,2959316.748,1462409.334,1215287.945,2811252.7,2338404.135,1675685.909
"IC1_N352_H(6)N(5)S(2)",359851.3187,309769.0729,631967.5903,398143.9927,728088.6631,60413.48749,554957.5962,456176.79,498310.4241,561204.3813,2946794.58,240671.0937,237881.0677,685859.8328,1277106.776,586317.0427,515177.8207,163851.3475,699808.0533,1012696.244,1294144.092,924875.6687,806832.9713,805095.3983,606615.2114,1475691.453,564813.3186,824549.267,1112147.481,1097443.268,863384.6475,1419743.749,759775.7755,605223.6888
"IC1_N352_H(6)N(5)S(2)F(1)",1632666.713,2784156.533,1298957.906,419043.9035,1839635.379,1063132.368,878546.919,1115139.441,704289.7859,1223196.563,3574871.883,1040927.248,910253.0117,1936803.846,2207547.28,1988976.472,666341.5307,773989.2224,1276928.473,2450990.669,4266015.851,1506916.979,1992020.736,736629.8593,2997028.023,2050159.603,1097663.415,1339068.632,2743754.526,1765163.711,1410895.742,2828012.044,2608704.254,1742692.811
"IC1_N352_H(6)N(5)S(2)F(2)",1739372.123,1192561.415,1867166.591,2760123.483,1151735.923,286836.8047,3470271.864,1078779.312,1225329.229,2898875.142,7569431.826,824693.6508,1455765.202,1908899.612,2580749.117,1361555.893,1593445.687,1649255.9,2336400.339,1024145.403,1303532.583,2359126.489,1761367.626,1370295.361,974889.2863,1368974.484,1792187.688,3264727.463,1786094.437,1936747.185,2637615.77,3094864.315,1552696.517,1540298.678
"IC1_N352_H(6)N(5)S(3)",1793066.123,1175132.5,1953327.787,3207905.514,1232800.735,1039541.634,3740963.452,1125814.471,1216943.713,3084149.592,9336856.876,815028.0804,1388408.111,2009141.042,2646338.302,1373938.83,1682973.874,1597054.793,2501437.67,1603000.722,1360448.98,2534031.639,1917304.398,1692100.177,1086784.331,1422889.732,3434748.612,3469068.071,2073802.307,2187314.682,2748985.237,3159114.92,1674524.054,1666422.24
